Borrower_ID,Gender,Tipe_Identitas,Wilayah,Status_Pekerjaan,Pendapatan_Bulanan,SIM_Card,Jumlah_Pinjaman,Durasi_Peminjaman,Status_Peminjaman
B00367,Female,KTP,Jakarta,Yes,4540000,Telkomsel,1450000,2,No
B00368,Female,KTP,Jakarta,No,1890000,Telkomsel,670000,3,No
B00369,Male,KTP,Jakarta,Yes,4780000,Telkomsel,1560000,1,No
B00370,Male,KTP,Jakarta,Yes,4030000,Indosat,1010000,1,No
B00371,Female,KTP,Jakarta,No,2650000,Telkomsel,1160000,7,No
B00372,Female,KTP,Jakarta,Yes,5670000,Telkomsel,440000,3,No
B00373,Female,KTP,Jakarta,Yes,4630000,Tri,300000,2,No
B00374,Female,KTP,Jakarta,No,2120000,XL,790000,1,No
B00375,Female,KTP,Jakarta,Yes,5330000,XL,1070000,1,No
B00376,Male,KTP,Jakarta,No,2160000,Telkomsel,770000,1,No
B00377,Male,KTP,Jakarta,No,1990000,Indosat,2230000,2,No
B00378,Male,KTP,Jakarta,Yes,4390000,Telkomsel,1100000,1,No
B00379,Male,KTP,Jakarta,No,2340000,XL,1590000,1,No
B00380,Male,KTP,Jakarta,Yes,3790000,Telkomsel,1030000,1,No
B00381,Female,KTP,Jakarta,Yes,5240000,Telkomsel,570000,1,No
B00382,Female,KTP,Jakarta,Yes,7090000,Indosat,140000,1,No
B00383,Male,KTP,Jakarta,Yes,5220000,Telkomsel,1950000,1,No
B00384,Male,KTP,Jakarta,Yes,2380000,Telkomsel,920000,2,No
B00385,Female,KTP,Jakarta,Yes,5190000,Indosat,1390000,1,No
B00386,Male,KTP,Jakarta,Yes,6950000,Telkomsel,1630000,1,No
B00387,Male,KTP,Jakarta,Yes,5910000,Telkomsel,2560000,2,No
B00388,Male,KTP,Jakarta,No,2520000,Telkomsel,1350000,2,No
B00389,Male,KTP,Jakarta,Yes,6880000,XL,570000,2,No
B00390,Female,KTP,Jakarta,Yes,6680000,Tri,1970000,1,No
B00391,Male,KTP,Jakarta,Yes,6220000,Telkomsel,1880000,3,No
B00392,Male,KTP,Jakarta,No,2870000,XL,780000,1,No
B00393,Female,KTP,Jakarta,Yes,3470000,Indosat,1190000,2,No
B00394,Male,KTP,Jakarta,Yes,6410000,Telkomsel,1770000,1,No
B00395,Male,KTP,Jakarta,No,1020000,Telkomsel,2000000,2,No
B00396,Male,KTP,Jakarta,Yes,3600000,Telkomsel,2560000,2,No
B00397,Female,KTP,Jakarta,Yes,3830000,Telkomsel,610000,3,No
B00398,Male,KTP,Jakarta,No,3190000,Indosat,1130000,1,No
B00399,Male,KTP,Jakarta,Yes,4090000,Telkomsel,350000,1,No
B00400,Male,KTP,Jakarta,Yes,3210000,Telkomsel,1860000,3,No
B00401,Female,KTP,Jakarta,Yes,3820000,Indosat,980000,3,No
B00402,Female,KTP,Jakarta,No,1620000,Indosat,1350000,1,No
B00403,Male,KTP,Jakarta,Yes,4870000,XL,0,1,No
B00404,Male,KTP,Jakarta,Yes,7140000,Telkomsel,640000,2,No
B00405,Male,KTP,Jakarta,No,1420000,Telkomsel,2360000,1,No
B00406,Male,KTP,Jakarta,Yes,4100000,Indosat,1690000,7,No
B00407,Female,KTP,Jakarta,Yes,3890000,Indosat,2600000,7,Yes
B00408,Female,KTP,Jakarta,Yes,6160000,Telkomsel,480000,1,No
B00409,Female,KTP,Jakarta,Yes,7030000,Telkomsel,680000,1,No
B00410,Female,KTP,Jakarta,Yes,2290000,XL,1120000,1,No
B00411,Female,KTP,Jakarta,Yes,4740000,Telkomsel,430000,4,No
B00412,Female,KTP,Jakarta,Yes,4670000,Telkomsel,1160000,4,No
B00413,Female,KTP,Jakarta,Yes,2910000,XL,950000,1,No
B00414,Female,KTP,Jakarta,No,2350000,Indosat,2890000,1,No
B00415,Male,KTP,Jakarta,Yes,3690000,Telkomsel,0,1,No
B00416,Female,KTP,Jakarta,No,2960000,Telkomsel,2040000,2,No
B00417,Female,KTP,Jakarta,Yes,5630000,Telkomsel,1650000,2,No
B00418,Male,KTP,Jakarta,Yes,7010000,Tri,950000,1,No
B00419,Male,KTP,Jakarta,Yes,3500000,Indosat,1700000,1,No
B00420,Male,KTP,Jakarta,Yes,5850000,Tri,1320000,1,No
B00421,Male,KTP,Jakarta,Yes,6190000,Telkomsel,1370000,1,No
B00422,Female,KTP,Jakarta,No,2800000,XL,1460000,2,No
B00423,Male,KTP,Jakarta,Yes,5970000,Telkomsel,1450000,1,No
B00424,Male,KTP,Jakarta,Yes,2950000,Telkomsel,410000,2,No
B00425,Female,KTP,Jakarta,No,3050000,Indosat,2090000,1,No
B00426,Female,KTP,Jakarta,Yes,4890000,XL,960000,3,No
B00427,Male,KTP,Jakarta,Yes,3220000,Indosat,20000,3,No
B00428,Male,KTP,Jakarta,Yes,5710000,Tri,1200000,1,No
B00429,Male,KTP,Jakarta,No,2420000,XL,2070000,1,No
B00430,Male,KTP,Jakarta,Yes,3260000,Telkomsel,740000,8,No
B00431,Female,KTP,Jakarta,Yes,3760000,Telkomsel,0,2,No
B00432,Male,KTP,Jakarta,No,2290000,Tri,1870000,1,No
B00433,Male,KTP,Jakarta,No,3200000,Telkomsel,1810000,1,No
B00434,Male,KTP,Jakarta,No,3510000,Telkomsel,730000,2,No
B00435,Female,KTP,Jakarta,Yes,4440000,Telkomsel,340000,2,No
B00436,Female,KTP,Jakarta,Yes,5240000,Telkomsel,890000,1,No
B00437,Male,KTP,Jakarta,No,2500000,Telkomsel,2080000,1,No
B00438,Male,KTP,Jakarta,No,2520000,Indosat,1500000,3,No
B00439,Male,KTP,Jakarta,Yes,4710000,Telkomsel,1810000,1,No
B00440,Male,KTP,Jakarta,No,2790000,Telkomsel,1710000,1,Yes
B00441,Male,KTP,Jakarta,Yes,4750000,Telkomsel,1710000,12,Yes
B00442,Male,KTP,Jakarta,Yes,4000000,Telkomsel,1190000,1,No
B00443,Female,KTP,Jakarta,Yes,6610000,Telkomsel,2020000,1,No
B00444,Male,KTP,Jakarta,Yes,3500000,Telkomsel,1340000,2,No
B00445,Male,KTP,Jakarta,Yes,2160000,XL,1940000,1,No
B00446,Male,KTP,Jakarta,Yes,4160000,Indosat,0,1,No
B00447,Female,KTP,Jakarta,Yes,4750000,Telkomsel,0,2,No
B00448,Female,KTP,Jakarta,No,3300000,Telkomsel,560000,1,No
B00449,Male,KTP,Jakarta,Yes,5090000,Telkomsel,1140000,1,No
B00450,Male,KTP,Jakarta,Yes,4780000,XL,2740000,1,No
B00451,Male,KTP,Jakarta,No,1910000,XL,2950000,10,Yes
B00452,Male,KTP,Jakarta,Yes,3570000,Telkomsel,1510000,2,No
B00453,Female,KTP,Jakarta,No,2650000,Telkomsel,1310000,2,No
B00454,Male,KTP,Jakarta,Yes,2320000,Telkomsel,1690000,11,No
B00455,Male,KTP,Jakarta,Yes,4020000,Telkomsel,1080000,4,No
B00456,Male,KTP,Jakarta,Yes,5210000,Telkomsel,850000,1,No
B00457,Male,KTP,Jakarta,Yes,5710000,Indosat,1640000,1,No
B00458,Male,KTP,Jakarta,Yes,4190000,XL,1720000,1,No
B00459,Female,KTP,Jakarta,No,2000000,Telkomsel,990000,2,No
B00460,Male,KTP,Jakarta,Yes,5580000,XL,1500000,2,No
B00461,Female,KTP,Jakarta,Yes,5440000,Telkomsel,1610000,1,No
B00462,Male,KTP,Jakarta,No,2010000,Indosat,2120000,1,No
B00463,Female,KTP,Jakarta,No,1790000,Telkomsel,1680000,10,No
B00464,Male,KTP,Jakarta,Yes,3860000,Telkomsel,1670000,3,No
B00465,Male,KTP,Jakarta,Yes,2780000,Indosat,930000,2,No
B00466,Female,KTP,Jakarta,Yes,6290000,Tri,1580000,1,No
B00467,Female,KTP,Jakarta,Yes,4870000,Tri,2460000,2,No
B00468,Male,KTP,Jakarta,Yes,3150000,XL,1270000,2,No
B00469,Female,KTP,Jakarta,No,2130000,Telkomsel,1800000,1,No
B00470,Male,KTP,Jakarta,No,2540000,Telkomsel,1950000,1,No
B00471,Female,KTM,Jakarta,No,3000000,Telkomsel,1980000,2,No
B00472,Female,KTP,Jakarta,Yes,6560000,Telkomsel,1740000,2,No
B00473,Male,KTP,Jakarta,Yes,4770000,Tri,1280000,1,No
B00474,Male,KTP,Jakarta,No,2330000,Telkomsel,580000,1,No
B00475,Male,KTP,Jakarta,No,1590000,Telkomsel,1740000,1,No
B00476,Female,KTP,Jakarta,Yes,4990000,Telkomsel,0,1,No
B00477,Female,KTP,Jakarta,Yes,7580000,Indosat,2280000,8,No
B00478,Female,KTP,Jakarta,No,1220000,XL,2600000,1,No
B00479,Male,KTP,Jakarta,Yes,6960000,Indosat,1080000,1,No
B00480,Female,KTP,Jakarta,Yes,4310000,Telkomsel,370000,3,No
B00481,Male,KTP,Jakarta,No,1590000,Indosat,1810000,2,No
B00482,Male,KTP,Jakarta,Yes,4880000,Telkomsel,1380000,1,No
B00483,Male,KTP,Jakarta,No,1500000,Tri,2330000,9,No
B00484,Male,KTP,Jakarta,Yes,4480000,Telkomsel,1190000,1,No
B00485,Female,KTP,Jakarta,Yes,3330000,XL,2140000,1,No
B00486,Male,KTP,Jakarta,No,2610000,Tri,0,1,No
B00487,Male,KTP,Jakarta,Yes,6120000,XL,100000,2,No
B00488,Male,KTP,Jakarta,Yes,3590000,Indosat,3030000,11,Yes
B00489,Male,KTP,Jakarta,Yes,6390000,Telkomsel,790000,2,No
B00490,Male,KTP,Jakarta,Yes,6850000,Telkomsel,1110000,1,No
B00491,Male,KTP,Jakarta,Yes,4300000,Telkomsel,230000,2,No
B00492,Male,KTP,Jakarta,Yes,4520000,XL,450000,1,No
B00493,Female,KTP,Jakarta,Yes,4930000,Telkomsel,0,1,No
B00494,Female,KTP,Jakarta,No,2280000,Telkomsel,990000,1,No
B00495,Female,KTM,Jakarta,No,3320000,Telkomsel,2320000,1,No
B00496,Male,KTP,Jakarta,No,2400000,Telkomsel,1170000,3,No
B00497,Male,KTP,Jakarta,No,2770000,Telkomsel,750000,1,No
B00498,Male,KTP,Jakarta,Yes,5280000,Indosat,0,1,No
B00499,Male,KTP,Jakarta,Yes,4410000,Telkomsel,0,1,No
B00500,Male,KTP,Jakarta,Yes,5120000,Indosat,780000,1,No
B00501,Male,KTP,Jakarta,No,2100000,Indosat,1480000,1,No
B00502,Male,KTM,Jakarta,No,2610000,Indosat,2860000,2,No
B00503,Female,KTP,Jakarta,Yes,5330000,Telkomsel,620000,2,No
B00504,Male,KTP,Jakarta,Yes,4810000,Telkomsel,910000,1,No
B00505,Male,KTP,Jakarta,Yes,5680000,Indosat,0,1,No
B00506,Male,KTP,Jakarta,Yes,5020000,XL,1140000,1,No
B00507,Male,KTP,Jakarta,No,1660000,Indosat,1700000,2,No
B00508,Male,KTP,Jakarta,Yes,6310000,Telkomsel,1180000,1,No
B00509,Male,KTP,Jakarta,Yes,5420000,XL,960000,3,No
B00510,Male,KTP,Jakarta,No,2920000,Indosat,770000,3,No
B00511,Male,KTP,Jakarta,Yes,7740000,Indosat,1670000,2,No
B00512,Male,KTP,Jakarta,Yes,6340000,Indosat,2380000,8,No
B00513,Male,KTP,Jakarta,No,3010000,XL,1220000,3,No
B00514,Male,KTP,Jakarta,Yes,4880000,Telkomsel,640000,1,No
B00515,Female,KTP,Jakarta,No,3420000,Telkomsel,820000,1,No
B00516,Male,KTP,Jakarta,No,2690000,Indosat,1810000,1,No
B00517,Male,KTP,Jakarta,No,1180000,XL,1280000,6,No
B00518,Male,KTP,Jakarta,Yes,5990000,Tri,160000,2,No
B00519,Male,KTP,Jakarta,Yes,6790000,Telkomsel,860000,4,No
B00520,Female,KTP,Jakarta,No,3200000,Telkomsel,1230000,2,No
B00521,Male,KTP,Jakarta,Yes,2710000,Telkomsel,1580000,1,No
B00522,Male,KTP,Jakarta,Yes,1150000,Indosat,1150000,2,No
B00523,Male,KTP,Jakarta,Yes,3670000,Telkomsel,100000,2,No
B00524,Female,KTP,Jakarta,Yes,6130000,XL,690000,3,No
B00525,Male,KTP,Jakarta,No,3540000,Telkomsel,1220000,1,No
B00526,Female,KTP,Jakarta,No,2990000,Telkomsel,2970000,1,No
B00527,Male,KTP,Jakarta,Yes,2930000,Telkomsel,2210000,1,No
B00528,Male,KTP,Jakarta,Yes,7860000,Indosat,1170000,1,No
B00529,Male,KTP,Jakarta,Yes,5510000,Telkomsel,2070000,1,No
B00530,Male,KTP,Jakarta,Yes,4710000,Telkomsel,580000,1,No
B00531,Male,KTP,Jakarta,No,2030000,Telkomsel,2450000,1,No
B00532,Male,KTP,Jakarta,Yes,4800000,Indosat,230000,1,No
B00533,Male,KTP,Jakarta,Yes,4630000,XL,0,2,No
B00534,Male,KTP,Jakarta,No,2400000,Telkomsel,1120000,1,No
B00535,Female,KTP,Jakarta,No,3330000,Indosat,1660000,4,No
B00536,Male,KTP,Jakarta,Yes,5210000,XL,1190000,1,No
B00537,Male,KTP,Jakarta,Yes,8330000,Indosat,1520000,1,No
B00538,Female,KTP,Jakarta,Yes,6390000,Telkomsel,1180000,3,No
B00539,Female,KTP,Jakarta,No,640000,Indosat,1050000,1,No
B00540,Male,KTP,Jakarta,Yes,3560000,Telkomsel,680000,1,No
B00541,Female,KTP,Jakarta,Yes,4900000,Telkomsel,2630000,9,Yes
B00542,Male,KTP,Jakarta,Yes,4630000,Indosat,0,1,No
B00543,Female,KTP,Jakarta,Yes,5710000,Telkomsel,1670000,5,No
B00544,Female,KTP,Jakarta,Yes,4480000,Telkomsel,760000,4,No
B00545,Male,KTM,Jakarta,No,2160000,Telkomsel,1760000,5,No
B00546,Female,KTP,Jakarta,Yes,7490000,Telkomsel,2240000,9,Yes
B00547,Female,KTP,Jakarta,Yes,5330000,Telkomsel,870000,3,No
B00548,Male,KTM,Jakarta,No,1560000,Indosat,1410000,1,No
B00549,Female,KTM,Jakarta,No,1470000,Indosat,270000,1,No
B00550,Male,KTP,Jakarta,Yes,6340000,Telkomsel,1570000,1,No
B00551,Male,KTP,Jakarta,Yes,6900000,Telkomsel,910000,11,No
B00552,Female,KTP,Jakarta,Yes,6770000,XL,1150000,1,No
B00553,Male,KTP,Jakarta,No,1810000,Telkomsel,1210000,1,No
B00554,Male,KTP,Jakarta,Yes,5410000,Telkomsel,170000,1,No
B00555,Female,KTP,Jakarta,No,2050000,Telkomsel,1130000,3,No
B00556,Male,KTP,Jakarta,Yes,6940000,Indosat,1770000,1,No
B00557,Male,KTP,Jakarta,Yes,5760000,Telkomsel,1860000,1,No
B00558,Female,KTP,Jakarta,Yes,5310000,XL,2050000,2,No
B00559,Male,KTP,Jakarta,Yes,7210000,Indosat,900000,3,No
B00560,Female,KTP,Jakarta,Yes,7190000,XL,1110000,1,No
B00561,Male,KTP,Jakarta,Yes,5590000,Indosat,1040000,1,No
B00562,Male,KTM,Jakarta,No,1540000,Telkomsel,1250000,7,No
B00563,Male,KTP,Jakarta,Yes,4740000,Telkomsel,1600000,2,No
B00564,Female,KTP,Jakarta,No,2610000,Telkomsel,1020000,7,No
B00565,Male,KTP,Jakarta,No,2300000,Tri,2260000,1,No
B00566,Female,KTP,Jakarta,Yes,4290000,XL,520000,1,No
B00567,Female,KTP,Jakarta,No,2950000,Indosat,1950000,3,No
B00568,Female,KTP,Jakarta,Yes,6320000,Telkomsel,170000,1,No
B00569,Female,KTP,Jakarta,Yes,6670000,XL,0,1,No
B00570,Male,KTP,Jakarta,No,3370000,Telkomsel,2320000,10,No
B00571,Male,KTP,Jakarta,No,3080000,Telkomsel,1380000,6,No
B00572,Male,KTP,Jakarta,Yes,6150000,Telkomsel,1210000,1,No
B00573,Female,KTP,Jakarta,Yes,3710000,Telkomsel,0,2,No
B00574,Male,KTP,Jakarta,Yes,6270000,Telkomsel,1950000,1,No
B00575,Female,KTP,Jakarta,Yes,4600000,Indosat,1960000,2,No
B00576,Male,KTP,Jakarta,No,1860000,Telkomsel,1120000,1,No
B00577,Male,KTP,Jakarta,Yes,5900000,Indosat,2700000,12,Yes
B00578,Male,KTP,Jakarta,No,2080000,Telkomsel,1960000,1,No
B00579,Male,KTP,Jakarta,Yes,4710000,Telkomsel,2340000,1,No
B00580,Female,KTP,Jakarta,No,2330000,Tri,530000,1,No
B00581,Male,KTP,Jakarta,Yes,4300000,XL,300000,1,No
B00582,Male,KTP,Jakarta,No,2040000,Telkomsel,2710000,5,Yes
B00583,Male,KTP,Jakarta,No,2170000,Telkomsel,980000,1,No
B00584,Male,KTP,Jakarta,Yes,3000000,Telkomsel,370000,2,No
B00585,Female,KTP,Jakarta,Yes,5780000,Telkomsel,600000,9,No
B00586,Male,KTM,Jakarta,No,2480000,XL,1270000,2,No
B00587,Male,KTM,Jakarta,No,2760000,Telkomsel,2110000,1,No
B00588,Female,KTP,Jakarta,Yes,4770000,Indosat,370000,1,No
B00589,Male,KTP,Jakarta,Yes,4620000,Telkomsel,1890000,1,No
B00590,Female,KTP,Jakarta,Yes,4450000,Indosat,1630000,1,No
B00591,Male,KTP,Jakarta,Yes,4310000,Telkomsel,190000,1,No
B00592,Male,KTP,Jakarta,Yes,4850000,Telkomsel,1160000,3,No
B00593,Male,KTP,Jakarta,Yes,8770000,Indosat,1390000,1,No
B00594,Male,KTP,Jakarta,Yes,5910000,XL,860000,1,No
B00595,Male,KTP,Jakarta,Yes,4720000,Telkomsel,2790000,1,No
B00596,Female,KTP,Jakarta,No,2470000,XL,1700000,1,No
B00597,Male,KTP,Jakarta,Yes,5540000,Tri,1110000,1,No
B00598,Male,KTP,Jakarta,Yes,2360000,Telkomsel,1490000,1,No
B00599,Female,KTP,Jakarta,Yes,5200000,Tri,1070000,3,No
B00600,Male,KTP,Jakarta,No,3750000,Telkomsel,1800000,2,No
B00601,Male,KTP,Jakarta,No,2470000,Telkomsel,500000,1,No
B00602,Female,KTP,Jakarta,No,1860000,Telkomsel,1210000,1,No
B00603,Male,KTP,Jakarta,Yes,4300000,Telkomsel,1910000,1,No
B00604,Male,KTP,Jakarta,Yes,5320000,Telkomsel,910000,1,No
B00605,Male,KTP,Jakarta,Yes,3170000,Tri,370000,2,No
B00606,Female,KTP,Jakarta,Yes,6370000,Telkomsel,1590000,11,No
B00607,Female,KTP,Jakarta,Yes,6310000,Telkomsel,1040000,1,No
B00608,Male,KTP,Jakarta,Yes,5180000,XL,1630000,2,No
B00609,Female,KTP,Jakarta,No,1520000,Telkomsel,1940000,1,No
B00610,Male,KTP,Jakarta,No,1880000,Telkomsel,1460000,1,No
B00611,Male,KTP,Jakarta,Yes,3560000,Telkomsel,1710000,2,No
B00612,Male,KTP,Jakarta,No,2810000,Indosat,920000,1,No
B00613,Male,KTP,Jakarta,Yes,6670000,Telkomsel,1680000,1,No
B00614,Male,KTP,Jakarta,Yes,5870000,Telkomsel,1600000,1,No
B00615,Male,KTP,Jakarta,No,1100000,Telkomsel,2020000,1,No
B00616,Male,KTP,Jakarta,Yes,4800000,Indosat,1610000,3,No
B00617,Female,KTP,Jakarta,Yes,3520000,Telkomsel,1050000,11,No
B00618,Male,KTP,Jakarta,No,3170000,Tri,870000,2,No
B00619,Male,KTP,Jakarta,Yes,4470000,Indosat,1180000,1,No
B00620,Female,KTP,Jakarta,Yes,3360000,Indosat,1460000,2,No
B00621,Female,KTP,Jakarta,Yes,3660000,XL,990000,1,No
B00622,Male,KTP,Jakarta,Yes,5450000,Telkomsel,0,3,No
B00623,Male,KTP,Jakarta,Yes,5790000,XL,670000,2,No
B00624,Male,KTP,Jakarta,Yes,4420000,Telkomsel,1960000,1,No
B00625,Male,KTP,Jakarta,Yes,3910000,Telkomsel,2510000,1,No
B00626,Male,KTP,Jakarta,Yes,4650000,Telkomsel,1370000,1,No
B00627,Male,KTP,Jakarta,No,2400000,Indosat,480000,7,No
B00628,Male,KTP,Jakarta,Yes,6240000,Telkomsel,950000,6,No
B00629,Female,KTP,Jakarta,Yes,5400000,Telkomsel,160000,1,No
B00630,Female,KTP,Jakarta,No,1580000,Indosat,1520000,4,No
B00631,Male,KTP,Jakarta,Yes,5830000,Telkomsel,0,1,No
B00632,Female,KTP,Jakarta,Yes,4230000,Telkomsel,0,2,No
B00633,Male,KTP,Jakarta,Yes,4500000,XL,910000,2,No
B00634,Female,KTP,Jakarta,No,2690000,Tri,1420000,1,No
B00635,Male,KTP,Jakarta,Yes,5200000,Indosat,470000,2,No
B00636,Male,KTP,Jakarta,Yes,4000000,Telkomsel,360000,1,No
B00637,Female,KTP,Jakarta,No,1380000,Telkomsel,1700000,1,No
B00638,Female,KTP,Jakarta,Yes,3130000,XL,1050000,1,No
B00639,Male,KTP,Jakarta,Yes,5090000,Tri,90000,1,No
B00640,Male,KTP,Jakarta,Yes,4420000,Indosat,0,1,No
B00641,Female,KTP,Jakarta,Yes,7490000,Telkomsel,420000,1,No
B00642,Male,KTP,Jakarta,Yes,5600000,Telkomsel,2350000,7,Yes
B00643,Female,KTP,Jakarta,Yes,6090000,Indosat,1450000,1,No
B00644,Male,KTP,Jakarta,Yes,4480000,XL,860000,11,No
B00645,Male,KTP,Jakarta,Yes,3220000,Indosat,720000,2,No
B00646,Male,KTP,Jakarta,No,1560000,Indosat,1520000,1,No
B00647,Male,KTP,Jakarta,Yes,4000000,Telkomsel,0,1,No
B00648,Male,KTP,Jakarta,No,1620000,Indosat,1160000,12,No
B00649,Male,KTP,Jakarta,Yes,4650000,Telkomsel,2050000,3,No
B00650,Male,KTP,Jakarta,No,1940000,Telkomsel,2330000,1,No
B00651,Female,KTP,Jakarta,Yes,3890000,Telkomsel,200000,1,No
B00652,Male,KTP,Jakarta,Yes,6590000,Indosat,1190000,11,Yes
B00653,Male,KTP,Jakarta,Yes,2920000,Telkomsel,1290000,2,No
B00654,Female,KTP,Jakarta,Yes,4680000,Tri,1400000,1,No
B00655,Male,KTP,Jakarta,Yes,4560000,Telkomsel,1420000,1,No
B00656,Male,KTP,Jakarta,Yes,6970000,Telkomsel,1830000,1,No
B00657,Male,KTP,Jakarta,Yes,3890000,Indosat,80000,4,No
B00658,Male,KTP,Jakarta,Yes,6170000,Telkomsel,1490000,1,No
B00659,Male,KTP,Jakarta,Yes,6900000,Indosat,1200000,1,No
B00660,Female,KTP,Jakarta,No,2600000,Tri,710000,1,No
B00661,Male,KTP,Jakarta,Yes,5020000,Telkomsel,0,4,No
B00662,Male,KTP,Jakarta,No,2810000,Telkomsel,1120000,1,No
B00663,Male,KTP,Jakarta,Yes,4810000,Telkomsel,880000,1,No
B00664,Male,KTP,Jakarta,No,2080000,Telkomsel,900000,1,No
B00665,Male,KTP,Jakarta,Yes,5590000,Indosat,1320000,3,No
B00666,Male,KTP,Jakarta,Yes,6340000,Indosat,1310000,2,No
B00667,Male,KTP,Jakarta,Yes,4300000,XL,550000,1,No
B00668,Male,KTP,Jakarta,Yes,4600000,Telkomsel,1360000,1,No
B00669,Male,KTP,Jakarta,Yes,5710000,XL,1410000,11,No
B00670,Male,KTP,Jakarta,Yes,2700000,Indosat,2040000,1,No
B00671,Male,KTP,Jakarta,Yes,5090000,Indosat,650000,1,No
B00672,Female,KTM,Jakarta,No,2410000,Telkomsel,1140000,1,No
B00673,Male,KTP,Jakarta,Yes,5340000,Indosat,1180000,1,No
B00674,Male,KTP,Jakarta,Yes,5770000,Telkomsel,1120000,2,No
B00675,Female,KTP,Jakarta,Yes,4640000,Tri,1480000,1,No
B00676,Male,KTP,Jakarta,No,2250000,Indosat,540000,2,No
B00677,Male,KTP,Jakarta,Yes,4740000,Telkomsel,1850000,1,No
B00678,Male,KTP,Jakarta,Yes,6750000,XL,1610000,1,No
B00679,Male,KTP,Jakarta,Yes,5810000,Telkomsel,700000,1,No
B00680,Male,KTP,Jakarta,Yes,5460000,Indosat,1430000,3,No
B00681,Male,KTP,Jakarta,Yes,4630000,Telkomsel,820000,1,No
B00682,Female,KTP,Jakarta,Yes,5250000,Telkomsel,370000,1,No
B00683,Male,KTP,Jakarta,Yes,5360000,Telkomsel,1570000,1,No
B00684,Female,KTP,Jakarta,No,2330000,Tri,290000,2,No
B00685,Male,KTP,Jakarta,Yes,7480000,Telkomsel,300000,2,No
B00686,Male,KTP,Jakarta,Yes,5520000,XL,900000,9,No
B00687,Male,KTP,Jakarta,No,1550000,Indosat,2980000,9,Yes
B00688,Male,KTP,Jakarta,Yes,5070000,Telkomsel,1270000,1,No
B00689,Male,KTP,Jakarta,Yes,4530000,Indosat,300000,1,No
B00690,Female,KTP,Jakarta,Yes,4010000,Telkomsel,910000,1,No
B00691,Female,KTP,Jakarta,Yes,5070000,Telkomsel,0,8,No
B00692,Female,KTP,Jakarta,No,1520000,Telkomsel,1540000,1,No
B00693,Female,KTP,Jakarta,No,2220000,Indosat,1610000,1,No
B00694,Male,KTP,Jakarta,Yes,6350000,Telkomsel,510000,1,No
B00695,Male,KTP,Jakarta,Yes,3750000,Telkomsel,1400000,1,No
B00696,Male,KTP,Jakarta,No,2770000,Telkomsel,860000,1,No
B00697,Male,KTP,Jakarta,Yes,6090000,XL,380000,1,No
B00698,Male,KTP,Jakarta,Yes,5910000,Telkomsel,890000,2,No
B00699,Male,KTP,Jakarta,Yes,7960000,XL,850000,1,No
B00700,Male,KTP,Jakarta,No,1330000,Telkomsel,1210000,10,No
B00701,Female,KTP,Jakarta,Yes,5000000,Telkomsel,1620000,2,No
B00702,Male,KTP,Jakarta,No,2530000,XL,1910000,1,No
B00703,Female,KTP,Jakarta,Yes,4370000,Telkomsel,1810000,1,No
B00704,Male,KTP,Jakarta,Yes,4220000,Tri,1570000,8,No
B00705,Male,KTP,Jakarta,Yes,5530000,Tri,1650000,1,No
B00706,Female,KTP,Jakarta,Yes,3350000,Telkomsel,830000,7,No
B00707,Male,KTP,Jakarta,Yes,4320000,XL,2220000,1,No
B00708,Female,KTP,Jakarta,No,3500000,Telkomsel,860000,6,No
B00709,Female,KTP,Jakarta,Yes,3830000,Telkomsel,1820000,1,No
B00710,Male,KTP,Jakarta,Yes,4870000,Telkomsel,870000,1,No
B00711,Male,KTP,Jakarta,Yes,4570000,Tri,740000,2,No
B00712,Female,KTP,Jakarta,Yes,4780000,Telkomsel,1460000,1,No
B00713,Female,KTM,Jakarta,No,2710000,Telkomsel,540000,1,No
B00714,Male,KTP,Jakarta,No,2430000,XL,2370000,8,Yes
B00715,Male,KTP,Jakarta,Yes,4820000,XL,1500000,2,No
B00716,Male,KTP,Jakarta,Yes,1390000,XL,2210000,3,No
B00717,Male,KTP,Jakarta,Yes,7220000,Telkomsel,1620000,2,No
B00718,Male,KTP,Jakarta,Yes,7880000,Telkomsel,1770000,2,No
B00719,Male,KTP,Jakarta,No,2560000,XL,830000,5,No
B00720,Male,KTP,Jakarta,Yes,3520000,Telkomsel,1740000,7,No
B00721,Female,KTP,Jakarta,Yes,6100000,Telkomsel,630000,10,No
B00722,Male,KTP,Jakarta,No,2230000,Indosat,670000,1,No
B00723,Male,KTP,Jakarta,Yes,3290000,Indosat,1510000,1,No
B00724,Male,KTP,Jakarta,Yes,5950000,Indosat,1040000,1,No
B00725,Male,KTP,Jakarta,Yes,6590000,Telkomsel,2110000,2,No
B00726,Male,KTP,Jakarta,Yes,4140000,Indosat,1310000,1,No
B00727,Female,KTP,Jakarta,Yes,5730000,Indosat,1590000,2,No
B00728,Male,KTP,Jakarta,Yes,5970000,XL,0,4,No
B00729,Male,KTP,Jakarta,Yes,6630000,Telkomsel,1470000,1,No
B00730,Female,KTP,Jakarta,Yes,4550000,Indosat,420000,3,No
B00731,Male,KTP,Jakarta,Yes,3930000,Telkomsel,650000,1,No
B00732,Female,KTP,Jakarta,Yes,5900000,Telkomsel,440000,7,No
B00733,Female,KTP,Jakarta,Yes,5400000,Telkomsel,1430000,1,No
B00734,Male,KTP,Jakarta,No,3360000,XL,1020000,1,No
